"(PDH-CSV 4.0) (Eastern Daylight Time)(240)","\\FRONT2A\Microsoft Winsock BSP\Rejected Connections","\\FRONT2A\Microsoft Winsock BSP\Rejected Connections/sec","\\FRONT2A\Microsoft Winsock BSP\Dropped Datagrams","\\FRONT2A\Microsoft Winsock BSP\Dropped Datagrams/sec","\\FRONT2A\Network Adapter(Microsoft Kernel Debug Network Adapter)\Packets Outbound Discarded","\\FRONT2A\Network Adapter(Realtek PCIe GbE Family Controller)\Packets Outbound Discarded","\\FRONT2A\Network Adapter(WAN Miniport [IP])\Packets Outbound Discarded","\\FRONT2A\Network Adapter(WAN Miniport [IPv6])\Packets Outbound Discarded","\\FRONT2A\Network Adapter(WAN Miniport [Network Monitor])\Packets Outbound Discarded","\\FRONT2A\Network Adapter(Teredo Tunneling Pseudo-Interface)\Packets Outbound Discarded","\\FRONT2A\Network Adapter(Microsoft IP-HTTPS Platform Interface)\Packets Outbound Discarded","\\FRONT2A\Network Adapter(6to4 Adapter)\Packets Outbound Discarded","\\FRONT2A\Network Adapter(Local Area Connection* 1)\Packets Outbound Discarded","\\FRONT2A\Network Adapter(Local Area Connection* 2)\Packets Outbound Discarded","\\FRONT2A\Network Adapter(Local Area Connection* 3)\Packets Outbound Discarded","\\FRONT2A\Network Adapter(Local Area Connection* 4)\Packets Outbound Discarded","\\FRONT2A\Network Adapter(Microsoft Kernel Debug Network Adapter)\Packets Outbound Errors","\\FRONT2A\Network Adapter(Realtek PCIe GbE Family Controller)\Packets Outbound Errors","\\FRONT2A\Network Adapter(WAN Miniport [IP])\Packets Outbound Errors","\\FRONT2A\Network Adapter(WAN Miniport [IPv6])\Packets Outbound Errors","\\FRONT2A\Network Adapter(WAN Miniport [Network Monitor])\Packets Outbound Errors","\\FRONT2A\Network Adapter(Teredo Tunneling Pseudo-Interface)\Packets Outbound Errors","\\FRONT2A\Network Adapter(Microsoft IP-HTTPS Platform Interface)\Packets Outbound Errors","\\FRONT2A\Network Adapter(6to4 Adapter)\Packets Outbound Errors","\\FRONT2A\Network Adapter(Local Area Connection* 1)\Packets Outbound Errors","\\FRONT2A\Network Adapter(Local Area Connection* 2)\Packets Outbound Errors","\\FRONT2A\Network Adapter(Local Area Connection* 3)\Packets Outbound Errors","\\FRONT2A\Network Adapter(Local Area Connection* 4)\Packets Outbound Errors","\\FRONT2A\Network Adapter(Microsoft Kernel Debug Network Adapter)\Packets Received Discarded","\\FRONT2A\Network Adapter(Realtek PCIe GbE Family Controller)\Packets Received Discarded","\\FRONT2A\Network Adapter(WAN Miniport [IP])\Packets Received Discarded","\\FRONT2A\Network Adapter(WAN Miniport [IPv6])\Packets Received Discarded","\\FRONT2A\Network Adapter(WAN Miniport [Network Monitor])\Packets Received Discarded","\\FRONT2A\Network Adapter(Teredo Tunneling Pseudo-Interface)\Packets Received Discarded","\\FRONT2A\Network Adapter(Microsoft IP-HTTPS Platform Interface)\Packets Received Discarded","\\FRONT2A\Network Adapter(6to4 Adapter)\Packets Received Discarded","\\FRONT2A\Network Adapter(Local Area Connection* 1)\Packets Received Discarded","\\FRONT2A\Network Adapter(Local Area Connection* 2)\Packets Received Discarded","\\FRONT2A\Network Adapter(Local Area Connection* 3)\Packets Received Discarded","\\FRONT2A\Network Adapter(Local Area Connection* 4)\Packets Received Discarded","\\FRONT2A\Network Adapter(Microsoft Kernel Debug Network Adapter)\Packets Received Errors","\\FRONT2A\Network Adapter(Realtek PCIe GbE Family Controller)\Packets Received Errors","\\FRONT2A\Network Adapter(WAN Miniport [IP])\Packets Received Errors","\\FRONT2A\Network Adapter(WAN Miniport [IPv6])\Packets Received Errors","\\FRONT2A\Network Adapter(WAN Miniport [Network Monitor])\Packets Received Errors","\\FRONT2A\Network Adapter(Teredo Tunneling Pseudo-Interface)\Packets Received Errors","\\FRONT2A\Network Adapter(Microsoft IP-HTTPS Platform Interface)\Packets Received Errors","\\FRONT2A\Network Adapter(6to4 Adapter)\Packets Received Errors","\\FRONT2A\Network Adapter(Local Area Connection* 1)\Packets Received Errors","\\FRONT2A\Network Adapter(Local Area Connection* 2)\Packets Received Errors","\\FRONT2A\Network Adapter(Local Area Connection* 3)\Packets Received Errors","\\FRONT2A\Network Adapter(Local Area Connection* 4)\Packets Received Errors","\\FRONT2A\Network Interface(Realtek PCIe GbE Family Controller)\Bytes Received/sec","\\FRONT2A\Network Interface(Realtek PCIe GbE Family Controller)\Bytes Sent/sec","\\FRONT2A\Network Interface(Realtek PCIe GbE Family Controller)\Bytes Total/sec","\\FRONT2A\Network Interface(Realtek PCIe GbE Family Controller)\Current Bandwidth","\\FRONT2A\Network Interface(Realtek PCIe GbE Family Controller)\Packets Outbound Discarded","\\FRONT2A\Network Interface(Realtek PCIe GbE Family Controller)\Packets Outbound Errors","\\FRONT2A\Network Interface(Realtek PCIe GbE Family Controller)\Packets Received Discarded","\\FRONT2A\Network Interface(Realtek PCIe GbE Family Controller)\Packets Received Errors","\\FRONT2A\Per Processor Network Interface Card Activity(_Total)\Interrupts/sec","\\FRONT2A\Per Processor Network Interface Card Activity(_Total)\Low Resource Receive Indications/sec","\\FRONT2A\Per Processor Network Interface Card Activity(_Total)\Low Resource Received Packets/sec","\\FRONT2A\WFPv4\Outbound Packets Discarded/sec","\\FRONT2A\WFPv4\Packets Discarded/sec","\\FRONT2A\WFPv6\Outbound Packets Discarded/sec","\\FRONT2A\WFPv6\Packets Discarded/sec","Networking and Network Interface data"
"03/15/2022 14:26:14.179","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","838.09675045027654505","2498.2501221556090059","3336.3468726058854372","1000000000","0","0","134","0","27.067454804117339506","0","0","0","0","0","0"," "
"03/15/2022 14:26:15.190","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4468.4812764103971858","15463.557437498158833","19932.0387139085542","1000000000","0","0","134","0","103.85926179804121716","0","0","0","0","0","0"," "
"03/15/2022 14:26:16.185","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1895.8720679609289164","7308.9136964838562562","9204.7857644447849452","1000000000","0","0","134","0","59.348739125978163145","0","0","0","0","0","0"," "
"03/15/2022 14:26:17.184","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2255.3868373662962767","28151.310240666985919","30406.697078033281286","1000000000","0","0","134","0","68.053857823081187917","0","0","0","0","0","0"," "
"03/15/2022 14:26:18.179","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","813.78246087816171439","1504.9952177722052511","2318.7776786503668518","1000000000","0","0","134","0","15.071470419878103542","0","0","0","0","0","0"," "
"03/15/2022 14:26:19.191","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3818.9297286275655097","3693.3460736468041432","7512.2758022743701076","1000000000","0","0","134","0","40.524718002325130328","0","0","0","0","0","0"," "
"03/15/2022 14:26:20.185","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1717.8881816631067068","2059.6564565404946734","3777.5446382036016075","1000000000","0","0","134","0","26.146980018779565569","0","0","0","0","0","0"," "
"03/15/2022 14:26:21.180","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5528.4962912417477128","19633.301216168627434","25161.797507410377875","1000000000","0","0","134","0","107.58487441124931649","0","0","0","0","0","0"," "
"03/15/2022 14:26:22.193","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","680.874847210204166","1524.5675926663266182","2205.4424398765308979","1000000000","0","0","134","0","15.786405201699446721","0","0","0","0","0","0"," "
"03/15/2022 14:26:23.189","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1074.6518454433705756","1688.3081796171084079","2762.9600250604789835","1000000000","0","0","134","0","20.085957856647521425","0","0","0","0","0","0"," "
"03/15/2022 14:26:24.182","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1406.1192457564286542","4199.2337103048103017","5605.3529560612396381","1000000000","0","0","134","0","19.12655082352384639","0","0","0","0","0","0"," "
"03/15/2022 14:26:25.179","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5793.5613492284119275","5304.8268304211651412","11098.388179649577069","1000000000","0","0","134","0","43.140703404152645817","0","0","0","0","0","0"," "
"03/15/2022 14:26:26.191","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1318.4492429632339281","1716.453021925169196","3034.9022648884028968","1000000000","0","0","134","0","23.712350221927838589","0","0","0","0","0","0"," "
"03/15/2022 14:26:27.189","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1529.8955730977788789","1603.0819275120238672","3132.9775006098025187","1000000000","0","0","134","0","20.042060267677747731","0","0","0","0","0","0"," "
"03/15/2022 14:26:28.183","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1646.41866726985063","1730.9019709049559879","3377.3206381748068452","1000000000","0","0","134","0","27.154380801168883863","0","0","0","0","0","0"," "
"03/15/2022 14:26:29.183","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1385.2081967919777981","1529.2298432454399517","2914.4380400374179771","1000000000","0","0","134","0","19.010242718776876103","0","0","0","0","0","0"," "
"03/15/2022 14:26:30.181","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1499.7269535195846402","2305.1915297585601365","3804.9184832781447767","1000000000","0","0","134","0","34.048444126302904067","0","0","0","0","0","0"," "
"03/15/2022 14:26:31.195","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","621.67999446606131642","1524.5961769048644783","2146.2761713709260221","1000000000","0","0","134","0","17.764250629890717903","0","0","0","0","0","0"," "
"03/15/2022 14:26:32.192","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","857.26773032703408717","975.58070363532647207","1832.8484339623605592","1000000000","0","0","134","0","18.052780915562831154","0","0","0","0","0","0"," "
"03/15/2022 14:26:33.188","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1338.6107107320453906","1588.471330651295375","2927.0820413833407656","1000000000","0","0","134","0","25.087094867250634422","0","0","0","0","0","0"," "
"03/15/2022 14:26:34.185","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1480.1405280539311207","1899.597301427858838","3379.7378294817899587","1000000000","0","0","134","0","22.068635663777914857","0","0","0","0","0","0"," "
"03/15/2022 14:26:35.183","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1535.2221241942588676","2035.2716280930414996","3570.4937522873005946","1000000000","0","0","134","0","30.073309707072930053","0","0","0","0","0","0"," "
"03/15/2022 14:26:36.178","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1125.3215329973913867","1552.3408647151516107","2677.66239771254277","1000000000","0","0","134","0","19.092150172020271981","0","0","0","0","0","0"," "
"03/15/2022 14:26:37.189","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","979.32138172156976452","1512.5074673255355719","2491.8288490471054502","1000000000","0","0","134","0","18.793515643623507572","0","0","0","0","0","0"," "
"03/15/2022 14:26:38.184","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","814.70065986730242003","1592.1865982344934309","2406.887258101795851","1000000000","0","0","134","0","17.09233965575625902","0","0","0","0","0","0"," "
"03/15/2022 14:26:39.181","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1866.8802115610417331","1547.0441280551488035","3413.9243396161905366","1000000000","0","0","134","0","23.058793004523632675","0","0","0","0","0","0"," "
"03/15/2022 14:26:40.193","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1355.0917077079038791","2021.7731236720694596","3376.8648313799731113","1000000000","0","0","134","0","32.605560749939755283","0","0","0","0","0","0"," "
"03/15/2022 14:26:41.190","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1381.6769765656747495","1679.6857362170949273","3061.3627127827694494","1000000000","0","0","134","0","20.070431157016201951","0","0","0","0","0","0"," "
"03/15/2022 14:26:42.185","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1263.0722196961894497","1602.7050043082117554","2865.7772240044009777","1000000000","0","0","134","0","18.078251712537717566","0","0","0","0","0","0"," "
"03/15/2022 14:26:43.182","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1218.8673441964008362","1588.0386879530060469","2806.9060321494071104","1000000000","0","0","134","0","25.080737401770040407","0","0","0","0","0","0"," "
"03/15/2022 14:26:44.176","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1125.8464078111223898","1717.9209919189356697","2843.7673997300580595","1000000000","0","0","134","0","22.123517812297837537","0","0","0","0","0","0"," "
"03/15/2022 14:26:45.186","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1590.878225205949775","1958.3849634073242214","3549.2631886132739965","1000000000","0","0","134","0","29.716695879829639892","0","0","0","0","0","0"," "
"03/15/2022 14:26:46.184","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","691.58774714990670418","1532.5183556408803724","2224.1061027907871903","1000000000","0","0","134","0","20.03949985817044066","0","0","0","0","0","0"," "
"03/15/2022 14:26:47.178","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1177.0462697894677149","815.88420923013518404","1992.9304790196028989","1000000000","0","0","134","0","12.076634700820999768","0","0","0","0","0","0"," "
"03/15/2022 14:26:48.193","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","842.30710576185356331","1559.4995887965078509","2401.8066945583614142","1000000000","0","0","134","0","19.703024197481045832","0","0","0","0","0","0"," "
"03/15/2022 14:26:49.192","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","640.6601362043448944","1600.649309048043051","2241.3094452523878317","1000000000","0","0","134","0","22.022780364008529119","0","0","0","0","0","0"," "
"03/15/2022 14:26:50.188","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","935.8829784777040004","2039.4617267040950992","2975.344705181799327","1000000000","0","0","134","0","26.100015258470456558","0","0","0","0","0","0"," "
"03/15/2022 14:26:51.185","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1599.3434274350529449","1832.8315343225012839","3432.1749617575542288","1000000000","0","0","134","0","26.062466519754547534","0","0","0","0","0","0"," "
"03/15/2022 14:26:52.178","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","800.71099107272709716","1539.9837803147167961","2340.6947713874437795","1000000000","0","0","134","0","19.136645215158843314","0","0","0","0","0","0"," "
"03/15/2022 14:26:53.193","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","985.14101948894631278","1628.4381052152282336","2613.579124704174319","1000000000","0","0","134","0","21.673162211895945717","0","0","0","0","0","0"," "
"03/15/2022 14:26:54.188","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","992.8438790722190106","2482.6126581056096256","3475.4565371778285225","1000000000","0","0","134","0","26.143609461130939309","0","0","0","0","0","0"," "
"03/15/2022 14:26:55.185","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1475.7140771894703448","1277.2144934370824103","2752.9285706265527551","1000000000","0","0","134","0","24.070418007882061318","0","0","0","0","0","0"," "
"03/15/2022 14:26:56.180","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1176.5662988572926224","1537.5810862844448366","2714.1473851417376864","1000000000","0","0","134","0","19.100721926864743239","0","0","0","0","0","0"," "
"03/15/2022 14:26:57.193","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1386.9118950645679433","1631.7191192467835208","3018.6310143113514641","1000000000","0","0","134","0","23.687210386841755394","0","0","0","0","0","0"," "
"03/15/2022 14:26:58.185","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1184.0757518503448864","1594.8775433086277644","2778.9532951589726508","1000000000","0","0","134","0","19.140335022350370764","0","0","0","0","0","0"," "
"03/15/2022 14:26:59.180","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3135.9561714420597127","7230.4005505121776878","10366.356721954236491","1000000000","0","0","134","0","35.186332743677418478","0","0","0","0","0","0"," "
"03/15/2022 14:27:00.189","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2417.3992509232684824","3368.5071529258657392","5785.9064038491342217","1000000000","0","0","134","0","42.617841553010002542","0","0","0","0","0","0"," "
"03/15/2022 14:27:01.185","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1460.5785336514284154","1962.4955555247713619","3423.0740891761997773","1000000000","0","0","134","0","22.085654794991416594","0","0","0","0","0","0"," "
"03/15/2022 14:27:02.181","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1436.4112780986656617","2170.6886517281232045","3607.0999298267888662","1000000000","0","0","134","0","22.087978627671880361","0","0","0","0","0","0"," "
"03/15/2022 14:27:03.194","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1248.3992538839142981","854.32385649492550783","2102.7231103788399196","1000000000","0","0","134","0","16.789639251885279947","0","0","0","0","0","0"," "
"03/15/2022 14:27:04.191","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1683.5931244461930874","1861.97382453632531","3545.5669489825186247","1000000000","0","0","134","0","27.067891685926639411","0","0","0","0","0","0"," "
"03/15/2022 14:27:05.184","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1071.4568036248269891","2047.2478212117230214","3118.7046248365500105","1000000000","0","0","134","0","29.203751654921219938","0","0","0","0","0","0"," "
"03/15/2022 14:27:06.177","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1481.9996981596807473","1720.7719132948570859","3202.7716114545378332","1000000000","0","0","134","0","26.197803898555655167","0","0","0","0","0","0"," "
"03/15/2022 14:27:07.188","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1157.730946296621596","1512.9663392201148326","2670.6972855167364287","1000000000","0","0","134","0","18.791541669946944637","0","0","0","0","0","0"," "
"03/15/2022 14:27:08.183","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1295.2903543944532885","1535.2705053248985223","2830.5608597193518108","1000000000","0","0","134","0","18.081039217774062422","0","0","0","0","0","0"," "
"03/15/2022 14:27:09.180","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1222.1215447576157658","2784.6697153762270318","4006.791260133843025","1000000000","0","0","134","0","28.108857171166775402","0","0","0","0","0","0"," "
"03/15/2022 14:27:10.192","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2016.0842450717254906","1358.5366901168924869","3374.6209351886177501","1000000000","0","0","134","0","25.678355487005319446","0","0","0","0","0","0"," "
"03/15/2022 14:27:11.189","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1569.2166420388225561","1536.1277288201126794","3105.3443708589352354","1000000000","0","0","134","0","26.068766799941563761","0","0","0","0","0","0"," "
"03/15/2022 14:27:12.186","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1330.3263606829023047","1643.5805678776684999","2973.906928560571032","1000000000","0","0","134","0","22.081267898373173608","0","0","0","0","0","0"," "
"03/15/2022 14:27:13.182","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1330.5848638490335816","1481.2171125866598231","2811.8019764356936321","1000000000","0","0","134","0","18.075434209586870082","0","0","0","0","0","0"," "
